#247
#17743
# what-if time: 170.0434639453888
# cost_requests: 2940384	cache_hits: 2920875
data;

set QUERIES :=  1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
51 12294 1474330.96
51 12295 1474330.96
51 12296 1474330.96
51 12297 1474330.96
51 12298 1474330.96
51 12299 1474330.96
51 12300 1474330.96
51 12301 1474330.96
51 12302 1474330.96
51 12303 1474330.96
51 12304 1474330.96
51 12305 1474330.96
51 12306 1474330.96
51 12307 1474330.96
51 12308 1474330.96
51 12309 1474330.96
51 12310 1474330.96
51 12311 1474330.96
51 12312 1474330.96
51 12313 1474330.96
51 12314 1474330.96
51 12315 1474330.96
51 12316 1474330.96
51 12317 1474330.96
51 12318 1474330.96
51 12319 1474330.96
51 12320 1474330.96
51 12321 1474330.96
51 12322 1474330.96
51 12323 1474330.96
51 12324 1474330.96
51 12325 1474330.96
51 12326 1474330.96
51 12327 1474330.96
51 12328 1474330.96
51 12329 1474330.96
51 12330 1474330.96
51 12331 1474330.96
51 12332 1474330.96
51 12333 1474330.96
51 12334 1474330.96
51 12335 1474330.96
51 12336 1474330.96
51 12337 1474330.96
51 12338 1474330.96
51 12339 1474330.96
51 12340 1474330.96
51 12341 1474330.96
51 12342 1474330.96
51 12343 1474330.96
51 12344 1474330.96
51 12345 1472107.08
51 12346 1474330.96
51 12347 1474330.96
51 12348 1474330.96
51 12349 1474330.96
51 12350 1474330.96
51 12351 1474330.96
51 12352 1474330.96
51 12353 1474330.96
51 12354 1474330.96
51 12355 1474330.96
51 12356 1474330.96
51 12357 1474330.96
51 12358 1474330.96
51 12359 1474330.96
51 12360 1474330.96
51 12361 1474330.96
51 12362 1474330.96
51 12363 1474330.96
51 12364 1474330.96
51 12365 1474330.96
51 12366 1474330.96
51 12367 1474330.96
51 12368 1474330.96
51 12369 1474330.96
51 12370 1474330.96
51 12372 1463549.83
51 12373 1471695.15
51 12379 1476870.58
51 12384 1476270.57
51 12411 1476432.44
51 12422 1463549.83
51 12423 1471695.15
51 12429 1476870.58
51 12434 1476270.57
51 12461 1476432.44
51 12472 1463549.83
51 12473 1471695.15
51 12479 1476870.58
51 12484 1476270.57
51 12511 1476432.44
51 12522 1463549.83
51 12523 1471695.15
51 12529 1476870.58
51 12534 1476270.57
51 12561 1476432.44
51 12571 1463549.83
51 12574 1471695.15
51 12585 1476870.58
51 12606 1476270.57
51 12673 1476432.44
51 12699 1463549.83
51 12700 1463549.83
51 12701 1456588.67
51 12702 1463549.83
51 12703 1463549.83
51 12704 1463549.83
51 12705 1463549.83
51 12706 1463549.83
51 12707 1463549.83
51 12708 1463549.83
51 12709 1463549.83
51 12710 1463549.83
51 12711 1463549.83
51 12712 1461764.1
51 12713 1463549.83
51 12714 1463549.83
51 12715 1463549.83
51 12716 1463549.83
51 12717 1463549.83
51 12718 1463549.83
51 12719 1463549.83
51 12720 1463549.83
51 12721 1463549.83
51 12722 1463549.83
51 12723 1463549.83
51 12724 1463549.83
51 12725 1463549.83
51 12726 1463549.83
51 12727 1463549.83
51 12728 1463549.83
51 12729 1463549.83
51 12730 1463549.83
51 12731 1463549.83
51 12732 1463549.83
51 12733 1461164.08
51 12734 1463549.83
51 12735 1463549.83
51 12736 1463549.83
51 12737 1463549.83
51 12738 1463549.83
51 12739 1463549.83
51 12740 1463549.83
51 12741 1463549.83
51 12742 1463549.83
51 12743 1463549.83
51 12744 1463549.83
51 12745 1463549.83
51 12746 1463549.83
51 12747 1463549.83
51 12748 1463549.83
51 12749 1463549.83
51 12750 1463549.83
51 12751 1463549.83
51 12752 1463549.83
51 12753 1463549.83
51 12754 1463549.83
51 12755 1463549.83
51 12756 1463549.83
51 12757 1463549.83
51 12758 1463549.83
51 12759 1463549.83
51 12760 1463549.83
51 12761 1463549.83
51 12762 1463549.83
51 12763 1463549.83
51 12764 1463549.83
51 12765 1463549.83
51 12766 1463549.83
51 12767 1463549.83
51 12768 1463549.83
51 12769 1463549.83
51 12770 1463549.83
51 12771 1463549.83
51 12772 1463549.83
51 12773 1463549.83
51 12774 1463549.83
51 12775 1463549.83
51 12776 1463549.83
51 12777 1463549.83
51 12778 1463549.83
51 12779 1463549.83
51 12780 1463549.83
51 12781 1463549.83
51 12782 1463549.83
51 12783 1463549.83
51 12784 1463549.83
51 12785 1463549.83
51 12786 1463549.83
51 12787 1463549.83
51 12788 1463549.83
51 12789 1463549.83
51 12790 1463549.83
51 12791 1463549.83
51 12792 1463549.83
51 12793 1463549.83
51 12794 1463549.83
51 12795 1463549.83
51 12796 1463549.83
51 12797 1463549.83
51 12798 1463549.83
51 12799 1463549.83
51 12800 1461325.95
51 12801 1463549.83
51 12802 1463549.83
51 12803 1463549.83
51 12804 1463549.83
51 12805 1463549.83
51 12806 1463549.83
51 12807 1463549.83
51 12808 1463549.83
51 12809 1463549.83
51 12810 1463549.83
51 12811 1463521.08
51 12812 1463549.83
51 12813 1463549.83
51 12814 1463549.83
51 12815 1463549.83
51 12816 1463549.83
51 12817 1463549.83
51 12818 1463549.83
51 12819 1463549.83
51 12820 1463549.83
51 12821 1463549.83
51 12822 1463549.83
51 12823 1463549.83
51 12824 1463549.83
51 12825 1463549.83
51 12826 1471695.15
51 12832 1476870.58
51 12837 1476270.57
51 12864 1476432.44
51 12874 1471695.15
51 12880 1476870.58
51 12885 1476270.57
51 12912 1476432.44
51 12922 1471695.15
51 12923 1471695.15
51 12924 1471695.15
51 12925 1471695.15
51 12926 1471695.15
51 12927 1471695.15
51 12928 1471695.15
51 12929 1471695.15
51 12930 1471695.15
51 12931 1471695.15
51 12932 1469909.42
51 12933 1471695.15
51 12934 1471695.15
51 12935 1471695.15
51 12936 1471695.15
51 12937 1471695.15
51 12938 1471695.15
51 12939 1471695.15
51 12940 1471695.15
51 12941 1471695.15
51 12942 1471695.15
51 12943 1471695.15
51 12944 1471695.15
51 12945 1471695.15
51 12946 1471695.15
51 12947 1471695.15
51 12948 1471695.15
51 12949 1471695.15
51 12950 1471695.15
51 12951 1471695.15
51 12952 1471695.15
51 12953 1469309.4
51 12954 1471695.15
51 12955 1471695.15
51 12956 1471695.15
51 12957 1471695.15
51 12958 1471695.15
51 12959 1471695.15
51 12960 1471695.15
51 12961 1471695.15
51 12962 1471695.15
51 12963 1471695.15
51 12964 1471695.15
51 12965 1471695.15
51 12966 1471695.15
51 12967 1471695.15
51 12968 1471695.15
51 12969 1471695.15
51 12970 1471695.15
51 12971 1471695.15
51 12972 1471695.15
51 12973 1471695.15
51 12974 1471695.15
51 12975 1471695.15
51 12976 1471695.15
51 12977 1471695.15
51 12978 1471695.15
51 12979 1471695.15
51 12980 1471695.15
51 12981 1471695.15
51 12982 1471695.15
51 12983 1471695.15
51 12984 1471695.15
51 12985 1471695.15
51 12986 1471695.15
51 12987 1471695.15
51 12988 1471695.15
51 12989 1471695.15
51 12990 1471695.15
51 12991 1471695.15
51 12992 1471695.15
51 12993 1471695.15
51 12994 1471695.15
51 12995 1471695.15
51 12996 1471695.15
51 12997 1471695.15
51 12998 1471695.15
51 12999 1471695.15
51 13000 1471695.15
51 13001 1471695.15
51 13002 1471695.15
51 13003 1471695.15
51 13004 1471695.15
51 13005 1471695.15
51 13006 1471695.15
51 13007 1471695.15
51 13008 1471695.15
51 13009 1471695.15
51 13010 1471695.15
51 13011 1471695.15
51 13012 1471695.15
51 13013 1471695.15
51 13014 1471695.15
51 13015 1471695.15
51 13016 1471695.15
51 13017 1471695.15
51 13018 1471695.15
51 13019 1471695.15
51 13020 1471695.15
51 13021 1471695.15
51 13022 1471695.15
51 13023 1471695.15
51 13024 1471695.15
51 13025 1471695.15
51 13026 1471695.15
51 13027 1471695.15
51 13028 1471695.15
51 13029 1471695.15
51 13030 1471695.15
51 13031 1471695.15
51 13032 1471695.15
51 13033 1471695.15
51 13034 1471695.15
51 13035 1471695.15
51 13036 1471695.15
51 13037 1471695.15
51 13038 1471695.15
51 13039 1471695.15
51 13040 1471695.15
51 13041 1471695.15
51 13042 1471695.15
51 13043 1471695.15
51 13044 1471695.15
51 13045 1471695.15
51 13055 1476870.58
51 13076 1476270.57
51 13143 1476432.44
51 13173 1476870.58
51 13178 1476270.57
51 13205 1476432.44
51 13219 1476870.58
51 13224 1476270.57
51 13251 1476432.44
51 13267 1476870.58
51 13288 1476270.57
51 13354 1476432.44
51 13383 1476870.58
51 13388 1476270.57
51 13415 1476432.44
51 13429 1476870.58
51 13450 1476270.57
51 13517 1476432.44
51 13546 1476870.58
51 13567 1476270.57
51 13606 856269.76
51 13634 1476432.44
51 13662 1476870.58
51 13683 1476270.57
51 13750 1476432.44
51 13776 1476870.58
51 13781 1476270.57
51 13808 1476432.44
51 13818 1476870.58
51 13823 1476270.57
51 13850 1476432.44
51 13860 1476870.58
51 13861 1476870.58
51 13862 1476870.58
51 13863 1476870.58
51 13864 1476870.58
51 13865 1476870.58
51 13866 1476870.58
51 13867 1476870.58
51 13868 1476870.58
51 13869 1476870.58
51 13870 1476870.58
51 13871 1476870.58
51 13872 1476870.58
51 13873 1476870.58
51 13874 1476870.58
51 13875 1476870.58
51 13876 1476870.58
51 13877 1476870.58
51 13878 1476870.58
51 13879 1476870.58
51 13880 1474484.83
51 13881 1476870.58
51 13882 1476870.58
51 13883 1476870.58
51 13884 1476870.58
51 13885 1476870.58
51 13886 1476870.58
51 13887 1476870.58
51 13888 1476870.58
51 13889 1476870.58
51 13890 1476870.58
51 13891 1476870.58
51 13892 1476870.58
51 13893 1476870.58
51 13894 1476870.58
51 13895 1476870.58
51 13896 1476870.58
51 13897 1476870.58
51 13898 1476870.58
51 13899 1476870.58
51 13900 1476870.58
51 13901 1476870.58
51 13902 1476870.58
51 13903 1476870.58
51 13904 1476870.58
51 13905 1476870.58
51 13906 1476870.58
51 13907 1476870.58
51 13908 1476870.58
51 13909 1476870.58
51 13910 1476870.58
51 13911 1476870.58
51 13912 1476870.58
51 13913 1476870.58
51 13914 1476870.58
51 13915 1476870.58
51 13916 1476870.58
51 13917 1476870.58
51 13918 1476870.58
51 13919 1476870.58
51 13920 1476870.58
51 13921 1476870.58
51 13922 1476870.58
51 13923 1476870.58
51 13924 1476870.58
51 13925 1476870.58
51 13926 1476870.58
51 13927 1476870.58
51 13928 1476870.58
51 13929 1476870.58
51 13930 1476870.58
51 13931 1476870.58
51 13932 1476870.58
51 13933 1476870.58
51 13934 1476870.58
51 13935 1476870.58
51 13936 1476870.58
51 13937 1476870.58
51 13938 1476870.58
51 13939 1476870.58
51 13940 1476870.58
51 13941 1476870.58
51 13942 1476870.58
51 13943 1476870.58
51 13944 1476870.58
51 13945 1476870.58
51 13946 1476870.58
51 13947 1474646.7
51 13948 1476870.58
51 13949 1476870.58
51 13950 1476870.58
51 13951 1476870.58
51 13952 1476870.58
51 13953 1476870.58
51 13954 1476870.58
51 13955 1476870.58
51 13956 1476870.58
51 13957 1476870.58
51 13958 1476870.58
51 13959 1476870.58
51 13960 1476870.58
51 13961 1476870.58
51 13962 1476870.58
51 13963 1476870.58
51 13964 1476870.58
51 13965 1476870.58
51 13966 1476870.58
51 13967 1476870.58
51 13968 1476870.58
51 13969 1476870.58
51 13970 1476870.58
51 13971 1476870.58
51 13972 1476870.58
51 13992 1476270.57
51 14059 1476432.44
51 14103 1476270.57
51 14170 1476432.44
51 14213 1476270.57
51 14280 1476432.44
51 14307 1476270.57
51 14334 1476432.44
51 14359 1476270.57
51 14426 1476432.44
51 14452 1476270.57
51 14479 1476432.44
51 14489 1476270.57
51 14516 1476432.44
51 14526 1476270.57
51 14553 1476432.44
51 14563 1476270.57
51 14590 1476432.44
51 14600 1476270.57
51 14627 1476432.44
51 14637 1476270.57
51 14664 1476432.44
51 14674 1476270.57
51 14701 1476432.44
51 14711 1476270.57
51 14738 1476432.44
51 14748 1476270.57
51 14775 1476432.44
51 14785 1476270.57
51 14812 1476432.44
51 14822 1476270.57
51 14849 1476432.44
51 14859 1476270.57
51 14886 1476432.44
51 14896 1476270.57
51 14923 1476432.44
51 14933 1476270.57
51 14960 1476432.44
51 14970 1476270.57
51 14997 1476432.44
51 15007 1476270.57
51 15008 1476270.57
51 15009 1476270.57
51 15010 1476270.57
51 15011 1476270.57
51 15012 1476270.57
51 15013 1476270.57
51 15014 1476270.57
51 15015 1476270.57
51 15016 1476270.57
51 15017 1476270.57
51 15018 1476270.57
51 15019 1476270.57
51 15020 1476270.57
51 15021 1476270.57
51 15022 1476270.57
51 15023 1476270.57
51 15024 1476270.57
51 15025 1476270.57
51 15026 1476270.57
51 15027 1476270.57
51 15028 1476270.57
51 15029 1476270.57
51 15030 1476270.57
51 15031 1476270.57
51 15032 1476270.57
51 15033 1476270.57
51 15034 1476270.57
51 15035 1476270.57
51 15036 1476270.57
51 15037 1476270.57
51 15038 1476270.57
51 15039 1476270.57
51 15040 1476270.57
51 15041 1476270.57
51 15042 1476270.57
51 15043 1476270.57
51 15044 1476270.57
51 15045 1476270.57
51 15046 1476270.57
51 15047 1476270.57
51 15048 1476270.57
51 15049 1476270.57
51 15050 1476270.57
51 15051 1476270.57
51 15052 1476270.57
51 15053 1476270.57
51 15054 1476270.57
51 15055 1476270.57
51 15056 1476270.57
51 15057 1476270.57
51 15058 1476270.57
51 15059 1476270.57
51 15060 1476270.57
51 15061 1476270.57
51 15062 1476270.57
51 15063 1476270.57
51 15064 1476270.57
51 15065 1476270.57
51 15066 1476270.57
51 15067 1476270.57
51 15068 1476270.57
51 15069 1476270.57
51 15070 1476270.57
51 15071 1476270.57
51 15072 1476270.57
51 15073 1474046.69
51 15074 1476270.57
51 15075 1476270.57
51 15076 1476270.57
51 15077 1476270.57
51 15078 1476270.57
51 15079 1476270.57
51 15080 1476270.57
51 15081 1476270.57
51 15082 1476270.57
51 15083 1476270.57
51 15084 1476270.57
51 15085 1472586.25
51 15086 1476270.57
51 15087 1476270.57
51 15088 1476270.57
51 15089 1476270.57
51 15090 1476270.57
51 15091 1476270.57
51 15092 1476270.57
51 15093 1476270.57
51 15094 1476270.57
51 15095 1476270.57
51 15096 1476270.57
51 15097 1476270.57
51 15098 1476270.57
51 15163 1476432.44
51 15214 1476432.44
51 15251 968357.1
51 15287 1476432.44
51 15375 1476432.44
51 15462 1476432.44
51 15510 1476432.44
51 15542 1476432.44
51 15574 1476432.44
51 15606 1476432.44
51 15672 1476432.44
51 15719 1476432.44
51 15783 1476432.44
51 15862 1476432.44
51 15940 1476432.44
51 15984 1476432.44
51 16012 1476432.44
51 16040 1476432.44
51 16068 1476432.44
51 16125 1476432.44
51 16167 1476432.44
51 16194 1476432.44
51 16221 1476432.44
51 16248 1476432.44
51 16275 1476432.44
51 16326 1476432.44
51 16392 1476432.44
51 16433 1476432.44
51 16458 1476432.44
51 16483 1476432.44
51 16508 1476432.44
51 16553 1476432.44
51 16593 1476432.44
51 16617 1476432.44
51 16641 1476432.44
51 16682 1476432.44
51 16721 1476432.44
51 16744 1476432.44
51 16767 1476432.44
51 16804 1476432.44
51 16842 1476432.44
51 16864 1476432.44
51 16898 1476432.44
51 16947 1476432.44
51 16983 1476432.44
51 17015 1476432.44
51 17050 1476432.44
51 17069 1476432.44
51 17088 1476432.44
51 17115 1476432.44
51 17149 1476432.44
51 17174 1476432.44
51 17207 1476432.44
51 17224 1476432.44
51 17241 1476432.44
51 17262 1476432.44
51 17298 1476432.44
51 17329 1476432.44
51 17347 1476432.44
51 17377 1476432.44
51 17391 1476432.44
51 17406 1476432.44
51 17435 1476432.44
51 17448 1476432.44
51 17476 1476432.44
51 17503 1476432.44
51 17529 1476432.44
51 17539 1476432.44
51 17540 1476432.44
51 17541 1476432.44
51 17542 1476432.44
51 17543 1476432.44
51 17544 1476432.44
51 17545 1476432.44
51 17546 1476432.44
51 17547 1476432.44
51 17548 1476432.44
51 17549 1476432.44
51 17550 1476432.44
51 17551 1476432.44
51 17552 1476432.44
51 17553 1476432.44
51 17554 1476432.44
51 17555 1476432.44
51 17556 1476432.44
51 17557 1476432.44
51 17558 1476432.44
51 17559 1476432.44
51 17560 1476432.44
51 17561 1476432.44
51 17562 1476432.44
51 17563 1476432.44
52 0 692504.95
52 5 687541.25
52 37 685379.55
52 40 690499.66
52 50 409014.77
52 78 692038.31
52 95 687541.25
52 200 685379.55
52 209 690499.66
52 225 409014.77
52 308 692038.31
52 337 687541.25
52 369 685379.55
52 372 690499.66
52 382 409014.77
52 410 692038.31
52 423 687541.25
52 455 685379.55
52 458 690499.66
52 468 409014.77
52 496 692038.31
52 510 687541.25
52 615 685379.55
52 624 690499.66
52 640 409014.77
52 723 692038.31
52 751 687541.25
52 783 685379.55
52 786 690499.66
52 796 409014.77
52 824 692038.31
52 836 687541.25
52 941 685379.55
52 950 690499.66
52 966 409014.77
52 1049 692038.31
52 1076 687541.25
52 1108 685379.55
52 1111 690499.66
52 1121 409014.77
52 1149 692038.31
52 1159 687541.25
52 1264 685379.55
52 1273 690499.66
52 1289 409014.77
52 1372 692038.31
52 1398 687541.25
52 1399 687541.25
52 1400 687541.25
52 1401 687541.25
52 1402 687541.25
52 1403 687541.25
52 1404 687541.25
52 1405 687541.25
52 1406 687541.25
52 1407 687541.25
52 1408 687541.25
52 1409 687541.25
52 1410 687541.25
52 1411 687541.25
52 1412 687541.25
52 1413 687541.25
52 1414 687541.25
52 1415 687541.25
52 1416 687541.25
52 1417 687541.25
52 1418 687541.25
52 1419 687541.25
52 1420 687541.25
52 1421 687541.25
52 1422 687541.25
52 1423 687541.25
52 1424 687541.25
52 1425 687541.25
52 1426 687541.25
52 1427 687541.25
52 1428 687541.25
52 1429 687541.25
52 1430 687541.25
52 1431 687541.25
52 1432 687541.25
52 1433 687541.25
52 1434 687541.25
52 1435 687541.25
52 1436 687541.25
52 1437 687541.25
52 1438 687541.25
52 1439 687541.25
52 1440 687541.25
52 1441 687541.25
52 1442 687541.25
52 1443 687541.25
52 1444 687541.25
52 1445 687541.25
52 1446 687541.25
52 1447 687541.25
52 1448 687541.25
52 1449 687541.25
52 1450 687541.25
52 1451 687541.25
52 1452 687541.25
52 1453 687541.25
52 1454 687541.25
52 1455 687541.25
52 1456 687541.25
52 1457 687541.25
52 1458 687541.25
52 1459 687541.25
52 1460 687541.25
52 1461 687541.25
52 1462 687541.25
52 1463 687541.25
52 1464 687541.25
52 1465 687541.25
52 1466 687541.25
52 1467 687541.25
52 1468 687541.25
52 1469 687541.25
52 1470 687541.25
52 1471 687541.25
52 1472 687541.25
52 1473 687541.25
52 1474 687541.25
52 1475 687541.25
52 1476 687541.25
52 1477 687541.25
52 1478 687541.25
52 1479 687541.25
52 1480 687541.25
52 1481 687541.25
52 1482 687541.25
52 1483 687541.25
52 1484 687541.25
52 1485 687541.25
52 1486 687541.25
52 1487 687541.25
52 1488 687541.25
52 1489 687541.25
52 1490 687541.25
52 1491 687541.25
52 1492 687541.25
52 1493 687541.25
52 1494 687541.25
52 1495 687541.25
52 1496 687541.25
52 1497 687541.25
52 1498 687541.25
52 1499 687541.25
52 1500 687541.25
52 1501 687541.25
52 1502 685379.55
52 1503 687541.25
52 1504 687541.25
52 1505 687541.25
52 1506 687541.25
52 1507 687541.25
52 1508 687541.25
52 1509 687541.25
52 1510 687541.25
52 1511 685535.96
52 1512 687541.25
52 1513 687541.25
52 1514 687541.25
52 1515 687541.25
52 1516 687541.25
52 1517 687541.25
52 1518 687541.25
52 1519 687541.25
52 1520 687541.25
52 1521 687541.25
52 1522 687541.25
52 1523 687541.25
52 1524 687541.25
52 1525 687541.25
52 1526 687541.25
52 1527 409014.77
52 1528 687541.25
52 1529 687541.25
52 1530 687541.25
52 1531 687541.25
52 1532 687541.25
52 1533 687541.25
52 1534 687541.25
52 1535 687541.25
52 1536 687541.25
52 1537 687541.25
52 1538 687541.25
52 1539 687541.25
52 1540 687541.25
52 1541 687541.25
52 1542 687541.25
52 1543 687541.25
52 1544 687541.25
52 1545 687541.25
52 1546 687541.25
52 1547 687541.25
52 1548 687541.25
52 1549 687541.25
52 1550 687541.25
52 1551 687541.25
52 1552 687541.25
52 1553 687541.25
52 1554 687541.25
52 1555 687541.25
52 1556 687541.25
52 1557 687541.25
52 1558 687541.25
52 1559 687541.25
52 1560 687541.25
52 1561 687541.25
52 1562 687541.25
52 1563 687541.25
52 1564 687541.25
52 1565 687541.25
52 1566 687541.25
52 1567 687541.25
52 1568 687541.25
52 1569 687541.25
52 1570 687541.25
52 1571 687541.25
52 1572 687541.25
52 1573 687541.25
52 1574 687541.25
52 1575 687541.25
52 1576 687541.25
52 1577 687541.25
52 1578 687541.25
52 1579 687541.25
52 1580 687541.25
52 1581 687541.25
52 1582 687541.25
52 1583 687541.25
52 1584 687541.25
52 1585 687541.25
52 1586 687541.25
52 1587 687541.25
52 1588 687541.25
52 1589 687541.25
52 1590 687541.25
52 1591 687541.25
52 1592 687541.25
52 1593 687541.25
52 1594 687541.25
52 1595 687541.25
52 1596 687541.25
52 1597 687541.25
52 1598 687541.25
52 1599 687541.25
52 1600 687541.25
52 1601 687541.25
52 1602 687541.25
52 1603 687541.25
52 1604 687541.25
52 1605 687541.25
52 1606 687541.25
52 1607 687541.25
52 1608 687541.25
52 1609 687541.25
52 1610 687074.61
52 1611 687541.25
52 1612 687541.25
52 1613 687541.25
52 1614 687541.25
52 1615 687541.25
52 1616 687541.25
52 1617 687541.25
52 1618 687541.25
52 1619 687541.25
52 1620 687541.25
52 1621 687541.25
52 1622 687541.25
52 1623 687541.25
52 1624 687541.25
52 1625 687541.25
52 1626 687541.25
52 1627 687541.25
52 1628 687541.25
52 1629 687541.25
52 1630 687541.25
52 1631 687541.25
52 1632 687541.25
52 1633 687541.25
52 1634 687541.25
52 1635 687541.25
52 1667 685379.55
52 1670 690499.66
52 1680 409014.77
52 1708 692038.31
52 1749 685379.55
52 1752 690499.66
52 1762 409014.77
52 1790 692038.31
52 1831 685379.55
52 1834 690499.66
52 1844 409014.77
52 1872 692038.31
52 1982 685379.55
52 1991 690499.66
52 2007 409014.77
52 2090 692038.31
52 2146 685379.55
52 2149 690499.66
52 2159 409014.77
52 2187 692038.31
52 2227 685379.55
52 2230 690499.66
52 2240 409014.77
52 2268 692038.31
52 2308 685379.55
52 2311 690499.66
52 2321 409014.77
52 2349 692038.31
52 2455 685379.55
52 2464 690499.66
52 2480 409014.77
52 2563 692038.31
52 2684 685379.55
52 2693 690499.66
52 2709 409014.77
52 2792 692038.31
52 2846 685379.55
52 2849 690499.66
52 2859 409014.77
52 2887 692038.31
52 2925 685379.55
52 2928 690499.66
52 2938 409014.77
52 2966 692038.31
52 3068 685379.55
52 3077 690499.66
52 3093 409014.77
52 3176 692038.31
52 3293 685379.55
52 3302 690499.66
52 3318 409014.77
52 3401 692038.31
52 3517 685379.55
52 3526 690499.66
52 3542 409014.77
52 3625 692038.31
52 3676 685379.55
52 3679 690499.66
52 3689 409014.77
52 3717 692038.31
