#1615
#1615
# what-if time: 247.49099230766296
# cost_requests: 394317	cache_hits: 342140
data;

set QUERIES :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
25 1060 536722.91
25 1064 537893.63
25 1069 574888.65
25 1075 1217831.75
25 1078 536969.07
25 1080 1104816.9
25 1093 1013363.08
25 1094 762164.47
25 1100 574817.15
25 1106 574888.65
25 1107 536966.0
25 1114 1215932.56
25 1119 574842.44
25 1120 762164.47
25 1121 1223472.4
25 1123 1153956.64
25 1130 1218003.75
25 1133 1013579.09
25 1136 1023171.79
25 1138 536423.55
25 1144 1013497.8
25 1149 536722.91
25 1150 1223471.65
25 1153 536423.55
25 1156 574589.75
25 1165 1023171.79
25 1167 762246.82
25 1172 536424.86
25 1176 1217627.75
25 1180 1223471.65
25 1181 1081244.76
25 1185 762246.82
25 1186 574842.44
25 1192 1013498.6
25 1195 1092170.54
25 1202 536717.55
25 1204 1081498.72
25 1208 856747.2
25 1211 1023171.78
25 1224 762164.47
25 1225 1126638.62
25 1227 1084179.64
25 1236 1153956.65
25 1237 762164.47
25 1240 1153907.39
25 1241 1081498.65
25 1243 1153907.52
25 1244 1081158.6
25 1246 536423.55
25 1250 536969.07
25 1254 911426.07
25 1259 1223471.65
25 1260 762165.65
25 1262 1215932.56
25 1268 1223472.4
25 1270 1081158.57
25 1277 1059833.24
25 1278 1023252.64
25 1286 762245.26
25 1288 1013498.62
25 1289 762163.88
25 1291 1215932.56
25 1294 762164.47
25 1297 1104816.99
25 1300 536969.07
25 1302 1218981.23
25 1306 536966.0
25 1309 1223471.65
25 1311 1215932.55
25 1312 1223048.75
25 1314 1013362.58
25 1315 1153956.87
25 1319 1023252.64
25 1323 1218123.75
25 1333 536424.86
25 1337 1218981.23
25 1342 1223004.75
25 1344 912130.69
25 1347 1081244.8
25 1354 762164.47
25 1358 1202251.81
25 1361 1202251.81
25 1363 1023252.64
25 1366 536423.55
25 1377 762246.82
25 1380 1023252.64
25 1394 536966.0
25 1396 574888.65
25 1399 1223471.65
25 1400 1126640.15
25 1401 1013578.58
25 1406 762247.59
25 1409 1081498.73
25 1416 536966.0
25 1424 536427.61
25 1432 1202301.42
25 1434 1126639.01
25 1435 574842.44
25 1436 1202301.41
25 1439 1153896.22
25 1445 1215932.55
25 1446 1081158.6
25 1449 536969.07
25 1451 1223048.75
25 1456 761914.24
25 1457 536694.7
25 1458 536722.91
25 1459 1013498.6
25 1460 1023171.79
25 1465 1153907.5
25 1469 1013399.18
25 1477 536424.86
25 1482 1223471.65
25 1483 762165.65
25 1487 762246.82
25 1492 1059581.29
25 1494 1223472.4
25 1495 762245.26
25 1499 574913.94
25 1500 1217627.75
25 1504 1217627.75
25 1507 762245.26
25 1510 1104812.95
25 1512 1153894.58
25 1514 1008694.22
25 1519 762246.82
25 1526 1164199.86
25 1530 1013498.62
25 1534 1081244.79
25 1540 1059833.31
25 1541 762164.47
25 1545 1059833.31
25 1548 536251.57
25 1551 1223471.65
25 1556 1215932.56
25 1567 1223471.65
25 1571 1059495.74
25 1572 762245.26
25 1578 1059495.74
25 1581 1215932.55
25 1583 941860.39
25 1592 1218123.75
25 1600 536969.07
25 1604 1013579.07
25 1606 1023252.64
26 0 252630.36
26 2 251327.47
26 9 216936.14
26 24 241153.6
26 29 251291.79
26 41 243039.9
26 44 252053.62
26 125 251291.79
26 130 251327.47
26 237 216934.34
26 249 242961.01
26 265 250869.62
26 277 251287.79
26 280 251287.79
26 282 250716.91
26 285 243039.9
26 299 250947.66
26 300 249100.4
26 302 216931.28
26 330 248762.52
26 333 250726.91
26 337 243151.93
26 451 243053.24
26 480 250947.66
26 485 244975.42
26 507 251714.52
26 517 243349.3
26 630 251287.79
26 667 251287.79
26 674 251287.79
26 695 250947.66
26 708 243684.99
26 726 216938.69
26 741 243349.3
26 758 243151.93
26 791 250947.66
26 848 216933.83
26 876 245477.98
26 882 243039.9
26 889 250947.66
26 900 216934.34
26 925 216934.34
26 931 250869.62
26 954 250869.62
26 987 243349.3
26 1023 243039.9
26 1026 241153.6
26 1039 251327.47
26 1088 248833.62
26 1104 245477.98
26 1110 243349.3
26 1130 240223.33
26 1132 251714.52
26 1173 251327.47
26 1182 251714.52
26 1199 251714.52
26 1208 227344.03
26 1242 250947.66
26 1302 251287.79
26 1325 216933.83
26 1334 216933.83
26 1337 251287.79
26 1359 244975.42
26 1370 216934.34
26 1390 243039.9
26 1393 243086.0
26 1398 250869.62
26 1402 251327.47
26 1485 243349.3
26 1497 243053.24
26 1569 216938.69
26 1611 216933.83
27 0 150796.72
27 9 115887.34
27 24 139364.75
27 29 149453.28
27 41 140243.8
27 44 150463.13
27 70 150763.31
27 89 150763.31
27 92 150717.99
27 101 150763.31
27 125 149453.28
27 207 150717.99
27 225 150717.99
27 237 115834.64
27 249 140215.82
27 265 149255.13
27 266 150763.31
27 277 149449.28
27 280 149449.28
27 282 148878.4
27 285 140243.8
27 300 147266.76
27 302 115742.28
27 324 150763.31
27 330 146929.0
27 333 148888.4
27 337 140283.77
27 396 150717.99
27 436 150763.31
27 451 140248.01
27 458 150717.99
27 485 143255.84
27 507 149881.0
27 517 140355.28
27 566 150717.99
27 630 149449.28
27 667 149449.28
27 668 150763.31
27 674 149449.28
27 708 140476.6
27 726 115740.32
27 732 150763.31
27 741 140355.28
27 758 140283.77
27 786 150763.31
27 802 150763.31
27 808 150763.31
27 848 115819.11
27 876 143644.46
27 882 140243.8
27 900 115834.64
27 905 150725.92
27 922 150717.99
27 925 115834.64
27 931 149255.13
27 954 149255.13
27 974 150717.99
27 987 140355.28
27 1023 140243.8
27 1026 139364.75
27 1088 147187.13
27 1104 143644.46
27 1110 140355.28
27 1121 150763.31
27 1130 138903.45
27 1132 149881.0
27 1150 150717.99
27 1180 150717.99
27 1182 149881.0
27 1199 149881.0
27 1259 150717.99
27 1268 150763.31
27 1302 149449.28
27 1309 150717.99
27 1325 115819.11
27 1334 115819.11
27 1337 149449.28
27 1359 143255.84
27 1370 115834.64
27 1390 140243.8
27 1393 140259.89
27 1398 149255.13
27 1399 150717.99
27 1482 150717.99
27 1485 140355.28
27 1494 150763.31
27 1497 140248.01
27 1551 150717.99
27 1567 150717.99
27 1569 115740.32
27 1611 115819.11
28 0 5497545.51
29 0 1221340.4
29 6 1203047.1
29 8 1203047.1
29 28 1127414.68
29 29 1218161.77
29 30 761947.57
29 32 575663.18
29 35 537197.41
29 43 761866.78
29 48 1127415.22
29 68 1154711.97
29 71 537747.53
29 77 761866.78
29 82 1013281.4
29 85 1060355.81
29 86 537497.44
29 94 1022874.1
29 95 537025.99
29 97 950702.03
29 105 1154699.05
29 110 1154711.97
29 115 537743.6
29 116 1220923.84
29 117 1082019.34
29 118 537026.1
29 125 1218161.77
29 128 1022874.09
29 131 1154761.11
29 132 537497.44
29 137 1154699.05
29 138 575616.97
29 139 1060607.83
29 140 1181431.39
29 144 1084954.17
29 147 1022874.1
29 153 652008.69
29 156 575663.18
29 158 1203056.29
29 160 1154699.05
29 162 1060270.26
29 164 1013200.54
29 166 537493.88
29 167 1082273.26
29 172 1154700.7
29 175 1154889.22
29 176 537025.99
29 180 1093199.93
29 192 1204755.11
29 194 1081933.14
29 203 761947.57
29 205 1092858.55
29 206 537198.08
29 212 761867.96
29 214 1220935.84
29 220 1013281.4
29 221 1013200.92
29 229 1203105.91
29 243 761867.96
29 244 1154889.16
29 246 537199.39
29 252 1154711.97
29 253 1204764.3
29 258 537026.1
29 262 1060355.82
29 267 1008334.8
29 276 537735.72
29 277 1218141.77
29 279 761949.12
29 280 1217240.98
29 282 916190.44
29 289 537493.88
29 293 1022954.95
29 298 575663.18
29 301 1220911.84
29 308 537740.53
29 310 537497.44
29 312 1060607.84
29 313 537493.88
29 314 1204813.98
29 328 761949.12
29 332 761866.78
29 333 1215656.77
29 344 1127413.81
29 348 1060270.27
29 358 761937.92
29 362 1013281.4
29 364 1127410.04
29 369 950774.17
29 374 1220911.84
29 375 1154700.69
29 376 1154711.99
29 400 537704.19
29 402 1203047.1
29 403 761947.57
29 404 761867.96
29 414 1154889.22
29 415 1203056.29
29 418 1049509.85
29 424 537035.91
29 425 575663.18
29 427 761868.55
29 433 761947.57
29 440 1013200.92
29 445 1181651.23
29 450 537740.53
29 454 1204764.3
29 455 950846.31
29 460 1082273.24
29 461 1154761.12
29 464 1049702.85
29 469 1060355.82
29 470 537199.39
29 472 1203105.91
29 475 537026.1
29 478 1204755.11
29 479 537029.71
29 483 761867.96
29 484 1013279.42
29 486 770402.74
29 491 1081933.12
29 494 1049444.98
29 495 761866.78
29 509 1127414.27
29 516 761866.78
29 519 1204813.98
29 526 761867.96
29 527 537199.39
29 534 1060607.84
29 544 537029.71
29 548 1013281.4
29 549 761947.57
29 551 537497.44
29 553 950702.03
29 557 761947.57
29 558 1022954.94
29 562 1060270.27
29 567 537198.08
29 572 537029.71
29 575 1082019.34
29 577 761866.78
29 578 1154700.69
29 580 761949.12
29 581 537492.08
29 588 1013200.92
29 595 575663.18
29 601 575591.68
29 609 537493.88
29 612 1082019.32
29 620 1082019.33
29 622 761946.78
29 623 761616.55
29 624 761947.57
29 630 1218141.77
29 631 950702.03
29 633 930473.32
29 635 1154700.69
29 636 1027823.72
29 642 1105591.5
29 643 575616.97
29 647 1082273.26
29 652 1105591.35
29 667 1218141.77
29 671 761866.78
29 674 1218141.77
29 676 1082273.24
29 680 1081933.14
29 681 1203047.1
29 684 1022874.1
29 688 761947.57
29 690 1060355.77
29 691 1013102.15
29 700 1154761.11
29 707 1154699.05
29 716 1081933.13
29 719 537493.88
29 722 537198.08
29 738 1181651.23
29 745 537493.88
29 747 1220911.84
29 750 537199.39
29 761 537735.72
29 763 761859.46
29 765 537497.44
29 767 537743.6
29 770 1013280.32
29 781 1220911.84
29 794 575616.97
29 795 1060270.23
29 801 1022954.95
29 804 1181686.05
29 813 1154700.69
29 815 575663.18
29 817 575616.97
29 820 761949.12
29 829 537743.6
29 837 1013281.38
29 840 537493.88
29 842 1082019.34
29 850 1013070.17
29 852 1022954.94
29 858 1082019.34
29 873 761947.57
29 880 761866.78
29 887 1105590.82
29 890 1181651.23
29 893 1154711.97
29 895 1082273.26
29 897 1154699.05
29 904 1013199.42
29 907 770405.46
29 913 1082273.27
29 917 1013281.4
29 918 1220911.84
29 920 1127414.64
29 921 537497.44
29 923 1081933.14
29 926 1154761.11
29 932 1138418.37
29 935 1154700.7
29 943 1081933.14
29 944 1060355.82
29 950 537493.88
29 952 761867.96
29 960 1013200.93
29 964 1049509.85
29 969 1022874.09
29 970 1154761.11
29 971 1154699.07
29 976 539078.29
29 984 537740.53
29 985 537740.53
29 989 761947.57
29 998 1013108.46
29 1003 1218443.48
29 1004 537199.39
29 1011 761867.96
29 1012 537499.2
29 1015 537743.6
29 1017 950702.03
29 1020 1181686.05
29 1028 1049702.85
29 1036 539898.56
29 1037 761947.57
29 1038 537197.41
29 1045 1027742.68
29 1050 950702.03
29 1051 537199.39
29 1057 537198.08
29 1059 1049444.98
29 1060 537497.44
29 1064 538668.16
29 1069 575663.18
29 1078 537743.6
29 1080 1105591.43
29 1093 1013065.39
29 1094 761866.78
29 1100 575591.68
29 1106 575663.18
29 1107 537740.53
29 1119 575616.97
29 1120 761866.78
29 1123 1154761.11
29 1133 1013281.4
29 1136 1022874.1
29 1138 537198.08
29 1144 1013200.11
29 1149 537497.44
29 1153 537198.08
29 1156 575364.28
29 1165 1022874.09
29 1167 761949.12
29 1172 537199.39
29 1181 1082019.29
29 1185 761949.12
29 1186 575616.97
29 1192 1013200.91
29 1195 1092945.07
29 1202 537492.08
29 1204 1082273.25
29 1211 1022874.09
29 1224 761866.78
29 1225 1127413.15
29 1227 1084954.17
29 1236 1154761.12
29 1237 761866.78
29 1240 1154711.86
29 1241 1082273.18
29 1243 1154711.99
29 1244 1081933.13
29 1246 537198.08
29 1250 537743.6
29 1254 920267.68
29 1260 761867.96
29 1270 1081933.1
29 1277 1060607.77
29 1278 1022954.95
29 1286 761947.57
29 1288 1013200.92
29 1289 761866.19
29 1294 761866.78
29 1297 1105591.52
29 1300 537743.6
29 1302 1218141.77
29 1306 537740.53
29 1312 1220911.84
29 1314 1013064.89
29 1315 1154761.34
29 1319 1022954.95
29 1333 537199.39
29 1337 1218141.77
29 1342 1220867.84
29 1344 920972.3
29 1347 1082019.33
29 1354 761866.78
29 1358 1203056.28
29 1361 1203056.28
29 1363 1022954.94
29 1366 537198.08
29 1377 761949.12
29 1380 1022954.95
29 1394 537740.53
29 1396 575663.18
29 1400 1127414.68
29 1401 1013280.89
29 1406 761949.9
29 1409 1082273.26
29 1416 537740.53
29 1424 537202.14
29 1432 1203105.89
29 1434 1127413.54
29 1435 575616.97
29 1436 1203105.88
29 1439 1154700.69
29 1446 1081933.13
29 1449 537743.6
29 1451 1220911.84
29 1456 761616.55
29 1457 537469.23
29 1458 537497.44
29 1459 1013200.91
29 1460 1022874.1
29 1465 1154711.97
29 1469 1013101.48
29 1477 537199.39
29 1483 761867.96
29 1487 761949.12
29 1492 1060355.82
29 1495 761947.57
29 1499 575688.47
29 1507 761947.57
29 1510 1105587.48
29 1512 1154699.05
29 1514 1008396.53
29 1519 761949.12
29 1526 1181651.23
29 1530 1013200.93
29 1534 1082019.32
29 1540 1060607.84
29 1541 761866.78
29 1545 1060607.84
29 1548 537026.1
29 1571 1060270.27
29 1572 761947.57
29 1578 1060270.27
29 1583 950702.03
29 1600 537743.6
29 1604 1013281.38
29 1606 1022954.95
30 0 291958.73
30 10 282620.95
30 29 290613.63
30 34 282740.95
30 52 290994.48
30 100 282428.95
30 125 290613.63
30 168 282428.95
30 201 282428.95
30 248 285180.88
30 277 290609.63
30 280 290609.63
30 282 290038.76
30 291 282544.95
30 322 285227.33
30 333 290048.76
30 399 285224.49
30 419 282428.95
30 431 291074.48
30 437 291062.48
30 506 291042.48
30 525 285220.4
30 555 285229.54
30 561 285225.76
30 594 291078.48
30 617 282340.95
30 630 290609.63
30 661 285226.38
30 667 290609.63
30 674 290609.63
30 701 285227.33
30 702 291054.48
30 749 285226.38
30 832 285225.76
30 834 291074.48
30 855 282088.95
30 857 282516.95
30 1074 282660.95
30 1097 291098.48
30 1126 282844.95
30 1263 282428.95
30 1273 282428.95
30 1302 290609.63
30 1322 291062.48
30 1337 290609.63
30 1385 282428.95
30 1388 291062.48
30 1408 285498.03
30 1429 285226.38
30 1431 282428.95
30 1475 291054.48
30 1528 282428.95
30 1588 285227.96
30 1595 282388.95
31 0 4165278.87
32 0 8815645.02
32 7 8778660.14
32 30 517228.7
32 37 8772517.13
32 40 8772517.13
32 63 8772720.41
32 82 6549815.54
32 102 8778660.14
32 121 8807737.68
32 123 8776287.14
32 134 8778660.14
32 135 8771909.68
32 142 8807737.68
32 157 8776207.14
32 203 517228.7
32 217 8807741.68
32 220 6549815.55
32 224 8807737.68
32 239 8813667.95
32 279 517228.7
32 293 6825455.64
32 297 8813667.9
32 328 517228.7
32 335 8772517.13
32 358 517228.7
32 360 8771706.41
32 362 6549815.66
32 363 8771909.68
32 383 8807737.68
32 403 517228.7
32 406 8778660.14
32 433 517228.7
32 481 8778660.14
32 484 6549753.51
32 486 473767.67
32 492 8813667.95
32 502 8810739.95
32 514 8807741.68
32 522 8772517.13
32 548 6549815.74
32 549 517228.7
32 557 517228.7
32 558 6825455.52
32 559 8807737.68
32 579 8771909.68
32 580 517228.7
32 587 8772517.13
32 622 517228.7
32 623 517228.7
32 624 517228.7
32 636 6963215.7
32 646 8807737.68
32 655 8810605.66
32 667 8813724.87
32 682 8771909.68
32 683 8778660.14
32 686 8778660.14
32 688 517228.7
32 689 8810739.95
32 691 6544200.28
32 712 8807737.68
32 729 8771909.68
32 739 8813724.87
32 770 6549781.87
32 779 8778660.14
32 801 6825455.61
32 820 315371.76
32 827 8807741.68
32 837 6549815.18
32 847 8807737.68
32 852 6825455.58
32 853 8771909.68
32 861 8771909.68
32 870 8810606.07
32 873 517228.7
32 906 8807741.68
32 907 8771909.68
32 916 8772517.13
32 917 6549815.68
32 939 8807741.68
32 945 8772517.13
32 965 8771909.68
32 989 517228.7
32 998 6544398.15
32 1023 8811451.95
32 1037 517228.7
32 1043 8771909.68
32 1050 8783254.62
32 1085 8810607.95
32 1103 8778660.14
32 1109 8807741.68
32 1133 6549815.73
32 1167 517228.7
32 1185 517228.7
32 1193 8811683.88
32 1196 8772517.13
32 1208 1489868.86
32 1215 8807737.68
32 1219 8771909.68
32 1230 8807737.68
32 1239 8772517.13
32 1249 8771909.68
32 1278 6825455.66
32 1285 8771909.68
32 1286 517228.7
32 1290 8771909.68
32 1319 6825455.7
32 1331 8813724.87
32 1363 6825455.59
32 1368 8810607.95
32 1377 517228.7
32 1380 6825455.71
32 1382 8813666.05
32 1401 6549799.69
32 1406 517228.7
32 1456 6549815.69
32 1469 6544179.5
32 1476 8811715.9
32 1487 517228.7
32 1495 517228.7
32 1496 8811063.36
32 1504 8807411.62
32 1507 517228.7
32 1514 6409666.26
32 1519 517228.7
32 1524 8807737.68
32 1572 517228.7
32 1579 8771909.68
32 1581 8810251.95
32 1586 8813667.95
32 1604 6549815.01
32 1606 6825455.74
33 0 1446035.98
33 16 1423875.57
33 29 1441691.96
33 37 1192097.26
33 40 1192097.26
33 42 1416301.85
33 51 1423899.27
33 63 1192169.26
33 113 1416301.85
33 116 1444808.13
33 121 1430275.07
33 125 1441691.96
33 135 1191883.66
33 142 1430155.35
33 146 1445386.86
33 202 1416373.85
33 210 1416301.85
33 214 1444844.13
33 217 1430618.53
33 224 1430194.05
33 233 1445422.86
33 248 1426568.12
33 277 1441679.96
33 280 1440099.54
33 282 1441679.96
33 300 1423889.38
33 301 1444772.13
33 322 1426597.14
33 327 1423880.04
33 333 1439997.33
33 334 1423883.51
33 335 1192097.26
33 353 1416301.85
33 357 1416373.85
33 360 1191811.66
33 363 1191883.66
33 374 1444772.13
33 382 1416301.85
33 383 1430155.35
33 385 1445386.86
33 399 1426045.83
33 401 1423899.27
33 439 1416301.85
33 486 1191883.66
33 503 1416301.85
33 504 1416373.85
33 513 1416301.85
33 514 1431094.31
33 522 1192097.26
33 525 1426522.74
33 533 1416373.85
33 555 1426620.95
33 559 1430311.82
33 561 1426583.02
33 564 1445710.86
33 565 1423880.04
33 579 1191883.66
33 587 1192097.26
33 630 1441679.96
33 641 1416301.85
33 644 1416301.85
33 646 1430155.35
33 654 1445386.86
33 661 1426597.05
33 667 1441679.96
33 674 1441679.96
33 682 1191883.66
33 701 1426597.14
33 712 1430311.82
33 714 1445386.86
33 715 1445710.86
33 720 1416301.85
33 729 1191883.66
33 747 1444772.13
33 749 1426597.05
33 781 1444772.13
33 783 1416445.85
33 827 1430618.53
33 832 1426583.02
33 847 1430194.05
33 853 1191883.66
33 854 1445422.86
33 861 1191883.66
33 862 1423880.04
33 906 1421794.54
33 907 1191883.66
33 909 1423884.55
33 916 1192097.26
33 918 1444772.13
33 939 1430618.53
33 945 1192097.26
33 961 1423883.04
33 965 1191883.66
33 972 1445386.86
33 1003 1440256.31
33 1043 1191883.66
33 1047 1423883.04
33 1048 1445158.86
33 1071 1416301.85
33 1109 1430618.53
33 1114 1423899.27
33 1161 1416373.85
33 1162 1416373.85
33 1190 1445638.86
33 1196 1192097.26
33 1206 1416301.85
33 1208 1009256.27
33 1215 1430233.27
33 1219 1191883.66
33 1223 1445518.86
33 1230 1430155.35
33 1239 1192097.26
33 1249 1191883.66
33 1262 1423921.54
33 1285 1191883.66
33 1290 1191883.66
33 1291 1423899.27
33 1302 1441679.96
33 1311 1423884.55
33 1312 1444772.13
33 1317 1416301.85
33 1337 1441679.96
33 1342 1444640.13
33 1357 1415730.65
33 1382 1422012.72
33 1414 1426045.83
33 1429 1426597.05
33 1437 1416373.85
33 1445 1423880.04
33 1448 1416373.85
33 1451 1444772.13
33 1452 1416445.85
33 1504 1417033.48
33 1524 1430074.5
33 1525 1416373.85
33 1556 1423899.27
33 1579 1191883.66
33 1581 1423709.15
33 1588 1426609.38
34 0 723657.35
34 10 691297.82
34 27 723546.9
34 29 722842.1
34 34 691337.82
34 80 723567.66
34 96 723256.11
34 100 691233.82
34 125 722842.1
34 168 691233.82
34 201 691233.82
34 277 722830.1
34 280 722830.1
34 282 722830.1
34 291 691273.82
34 320 723384.11
34 333 721465.1
34 419 691233.82
34 554 723615.66
34 617 691205.82
34 630 722063.45
34 667 722830.1
34 674 722830.1
34 743 723591.66
34 855 691117.82
34 857 691265.82
34 866 723452.11
34 955 723384.11
34 1000 723384.11
34 1021 723615.66
34 1033 723384.11
34 1074 691313.82
34 1126 691369.82
34 1263 691233.82
34 1273 691233.82
34 1275 723420.11
34 1302 722830.1
34 1337 722830.1
34 1385 691233.82
34 1413 723384.11
34 1431 691233.82
34 1454 723615.66
34 1528 691233.82
34 1562 723384.11
34 1564 723384.11
34 1595 691221.82
35 0 8847902429.11
35 9 8802960523.85
35 10 1808012649.27
35 12 7453906587.03
35 21 8044926274.13
35 22 5933951596.1
35 26 5933951596.1
35 29 8847900974.85
35 34 1808012739.07
35 46 2992721750.46
35 52 8847887519.52
35 72 8044926215.53
35 76 5933951596.1
35 77 7261078031.25
35 78 7261078026.03
35 81 8497559973.72
35 84 8141298790.45
35 91 1817794264.43
35 98 7258097248.64
35 100 1808012567.59
35 106 8044924271.31
35 114 2992721750.46
35 125 8847900974.85
35 127 1817553231.93
35 149 8497559949.97
35 159 5933951596.1
35 168 1808012567.59
35 173 8497560123.21
35 201 1808012567.59
35 204 2992721750.46
35 208 8044926366.89
35 219 7261077672.99
35 226 2992721750.46
35 237 8802960186.46
35 238 2992721750.46
35 250 2992721750.46
35 261 8497559973.72
35 271 5933951596.1
35 275 1817553231.93
35 277 8847900970.85
35 278 5933951596.1
35 280 8847900970.85
35 282 8847900970.85
35 283 5933951596.1
35 284 2992721750.46
35 288 5930807514.45
35 291 1808012611.72
35 302 8802959599.83
35 305 8044926456.62
35 309 8189442990.25
35 333 8847900409.97
35 342 8497559973.72
35 355 5933951596.1
35 356 8497559973.72
35 359 2987419960.07
35 365 8044926461.88
35 366 1818939157.75
35 373 8497559973.72
35 378 1817553231.93
35 407 1818405449.72
35 419 1808012567.59
35 431 8847887623.16
35 437 8847887605.79
35 452 8497560054.42
35 453 7453906654.15
35 462 5933951596.1
35 490 7453906595.8
35 503 5942087322.2
35 506 8847887578.42
35 515 7453906656.25
35 537 7261069568.72
35 539 2992721750.46
35 547 5933951596.1
35 574 8189442986.06
35 592 8044926418.13
35 594 8847887629.87
35 599 8141298790.68
35 600 7261078013.76
35 617 1808012540.45
35 619 1817553231.93
35 625 2992721750.46
35 630 8847900970.85
35 653 7163442010.82
35 658 2992721750.46
